OBJECTID,solute,CA_rewet,FA_rewet,Delta_Beta,Delta_CV_Ratio,Archetype
1614,NO3N,0.02692892591292685,0.21233148387182288,0.0915995735637688,0.0122848308508307,0
1616,NO3N,0.000278048104113,-0.0251065621036624,0.3068552129251294,-0.198360814633771,0
1618,NO3N,0.030747326050355003,-0.1271767619017556,-0.0555367755298966,-0.0638103863331428,0
1638,NO3N,-0.0155882519388982,-0.6699401107996655,0.1146894040658441,0.0170018562720788,0
1644,NO3N,-0.27259676949024825,-0.8768462800160712,0.0522872850981912,0.0187633015200332,0
1649,NO3N,0.0665429419795334,0.0483801317904603,0.1418121974380994,0.135230366709363,0
1665,NO3N,0.05063242601209285,-0.05620869179017735,0.2712179888854704,0.3124861748781811,0
1668,NO3N,-0.00117793659711145,-0.1035480032358542,0.0530311706139084,-0.0413766275002919,0
1669,NO3N,-0.027839984257747148,0.16713082243163446,0.0665363615237197,-0.0060181712834627,0
1670,NO3N,-0.0207191069283941,0.0898378344161981,0.0966624689331284,-0.1172452564829668,0
1671,NO3N,0.0385809717241964,0.2361867258063223,0.2615664293872427,0.2791953007053182,0
1672,NO3N,0.0360750793058279,0.0785074775241903,-0.1353240076566395,-0.1570595287226799,0
1673,NO3N,0.0094837380989096,-0.0772664612520696,-0.0260072872280422,0.0825527646673237,0
1674,NO3N,0.0006414368404662,-0.0813723991382029,-0.034742596592903,0.1950884440683972,0
