OBJECTID,solute,beta_drought_like,beta_non_drought_highflow,beta_normal,beta_post_drought_rewetting,alpha_drought_like,alpha_non_drought_highflow,alpha_normal,alpha_post_drought_rewetting,n_obs_drought_like,n_obs_non_drought_highflow,n_obs_normal,n_obs_post_drought_rewetting,cv_c_drought_like,cv_c_non_drought_highflow,cv_c_normal,cv_c_post_drought_rewetting,cv_q_drought_like,cv_q_non_drought_highflow,cv_q_normal,cv_q_post_drought_rewetting,cv_ratio_drought_like,cv_ratio_non_drought_highflow,cv_ratio_normal,cv_ratio_post_drought_rewetting,delta_beta_drought_like,delta_cv_ratio_drought_like,delta_beta_post_drought_rewetting,delta_cv_ratio_post_drought_rewetting,delta_beta_non_drought_highflow,delta_cv_ratio_non_drought_highflow
1115,PO4P,-0.3902433283688851,-0.5397961866808655,-0.6587449916411966,,-1.812860399024062,-1.0523104002559296,-1.0519349166931284,,51.0,68.0,157.0,,0.5782776658086646,0.5277110956259515,0.7687362652497622,,0.40299212488356273,0.4872185840734408,0.4725225028850745,,1.4349602141127384,1.083109538256872,1.6268775784350993,,0.2685016632723115,-0.19191736432236084,,,0.11894880496033111,-0.5437680401782272
1117,DOC,-0.14176388668818418,0.07757456488906482,-0.09334492980907935,-0.06650047372881841,1.7675075400083944,1.2966861954772697,1.7111514835543946,1.741830716017534,55.0,53.0,130.0,14.0,0.09534228806474851,0.09169025042310548,0.10283767047645752,0.0936868210837742,0.5017640394503879,0.47655682245841846,0.4257591344393584,0.25160050341388446,0.19001419107113096,0.1924015061836741,0.2415395517277031,0.37236340870772733,-0.04841895687910483,-0.05152536065657215,0.02684445608026094,0.13082385698002422,0.17091949469814416,-0.04913804554402901
1117,NO3N,0.055496802115442306,-0.06373180397388763,0.18148491377739412,0.22192759571829854,1.2102089724607923,1.450828119735791,0.7903983493959166,0.5803900455068043,60.0,53.0,137.0,14.0,0.14941757286151452,0.23812082774478385,0.17219674226104764,0.16933217333143627,0.5067389724107528,0.47655682245841846,0.4366086786530406,0.25160050341388446,0.2948610250967623,0.4996693290768298,0.39439605917198695,0.6730200100310759,-0.1259881116619518,-0.09953503407522463,0.04044268194090442,0.278623950859089,-0.24521671775128173,0.10527326990484287
1117,PO4P,-0.5521365032994014,-0.4146047046048152,-0.45073354737090143,,-1.509553922698788,-1.6781489560244014,-1.746499414466093,,60.0,60.0,144.0,,0.4070016768411179,0.35561511566304665,0.44391068725536587,,0.5067389724107528,0.4856018913733342,0.4349112860072548,,0.803178162723214,0.7323182260623594,1.0206924987638994,,-0.10140295592850002,-0.21751433604068549,,,0.036128842766086244,-0.28837427270154004
1119,DOC,-0.08666477214399339,0.011838560093838569,-0.10853405205864512,-0.12141840118932115,1.5827845886283667,1.469169072825405,1.7256091119555605,1.8258855414921045,70.0,59.0,172.0,13.0,0.08428775106349246,0.11354547718871347,0.09595869354914587,0.09139198701888876,0.49231341918593874,0.4543630648442812,0.4067248040925312,0.30805449956790537,0.17120750273853158,0.24990032415515034,0.235930271730649,0.296674734980597,0.021869279914651735,-0.06472276899211743,-0.012884349130676029,0.06074446324994798,0.1203726121524837,0.013970052424501334
1119,NO3N,0.13337388001577413,0.006826368784597045,0.23014341599401683,0.49449179378578073,0.9279031955358837,1.147751785349387,0.5650674047337437,-0.2782002076867771,75.0,59.0,179.0,13.0,0.21476525149739129,0.2047151938431779,0.1982698216470704,0.20434263304805542,0.4854138919521966,0.4543630648442812,0.4115687547676252,0.30805449956790537,0.4424373819085946,0.4505542146418474,0.4817416758446958,0.6633327327946124,-0.0967695359782427,-0.03930429393610119,0.2643483777917639,0.18159105694991656,-0.22331704720941978,-0.031187461202848377
1119,PO4P,-0.7703408951427211,-0.4549558589961278,-0.4211050755563488,,-1.0936181038635235,-1.624633628663588,-1.869230498130654,,53.0,60.0,153.0,,0.5535789958321559,0.5454471124235771,0.5631465888132595,,0.46473005848880844,0.4581677738973325,0.42771647340933744,,1.1911839695333308,1.1904964589364646,1.31663525681956,,-0.3492358195863723,-0.12545128728622923,,,-0.033850783439778986,-0.12613879788309545
1123,DOC,-0.03402016003602543,-0.1242930544117196,-0.07816701335351624,-0.009969381574116922,1.4705922417835298,1.8208197345227322,1.5902127928509386,1.6053273889506237,69.0,58.0,158.0,14.0,0.13856982669468046,0.17633116390251138,0.17486076732490063,0.11917564957763632,0.7894526199469012,0.5660831647688368,0.7353613283163294,0.5636603506983661,0.17552646377182293,0.3114933897999196,0.23778890810760858,0.21143167056185452,0.044146853317490804,-0.06226244433578565,0.06819763177939932,-0.02635723754575406,-0.046126041058203365,0.073704481692311
1123,NO3N,0.13647518424432195,0.14287525607327511,0.15743677113060225,0.1607346661354634,1.23633676857623,1.0934919715644857,1.1856326552715453,1.1285683018621429,71.0,58.0,168.0,14.0,0.2080930559503321,0.15910384534366911,0.19454006954044986,0.16096263478807493,0.7962115250055842,0.5660831647688368,0.7497409958568393,0.5636603506983661,0.2613539862398659,0.28106090278915125,0.2594763666592892,0.28556671511246945,-0.020961586886280303,0.0018776195805766949,0.0032978950048611344,0.026090348453180257,-0.01456151505732714,0.021584536129862053
1123,PO4P,-0.5983075753951316,-0.831322892213471,-0.5887825093329219,,-2.45545992178814,-1.840044300357711,-2.2490437750294645,,48.0,60.0,143.0,,0.8807862368578334,0.80150429772975,0.8669985159408379,,0.7048563462615236,0.5464134849522005,0.7724783491673826,,1.249596802993151,1.4668457492403657,1.1223596323124578,,-0.009525066062209708,0.12723717068069318,,,-0.24254038288054913,0.34448611692790787
1129,NO3N,0.6920753147633016,0.3014408298086781,0.58658074255984,0.6576629615948132,1.9613813274629273,1.5376101329929326,1.6953868436549628,1.6433302232114408,85.0,70.0,169.0,12.0,0.27832811596320545,0.23430394153381212,0.26405973614917483,0.22043738755667255,0.3645303035283216,0.5638967226205117,0.4345175544584708,0.3141247712737796,0.7635253181127675,0.41550860669125184,0.6077078668968079,0.7017510483582571,0.10549457220346159,0.15581745121595958,0.07108221903497314,0.09404318146144919,-0.28513991275116196,-0.19219926020555606
1129,PO4P,-1.123544342302574,0.048244162874838556,-0.4483820461576242,0.0026664424014214688,-4.319139523003311,-3.3677535526733138,-3.5853070952820243,-3.6231471919108977,54.0,70.0,145.0,7.0,0.4946318296440889,0.3304842837737163,0.297285899850632,0.3598280447434777,0.3612434935431111,0.5638967226205117,0.44331419729609894,0.31683063614657203,1.369247719295072,0.5860723613322433,0.6705986446269133,1.135711019363084,-0.6751622961449497,0.6986490746681587,0.45104848855904567,0.4651123747361706,0.4966262090324628,-0.08452628329467005
1137,DOC,-0.037642249468764905,0.07378353191946369,0.04121372881892413,,1.5701612610027171,1.5049550011275412,1.5155087152190878,,56.0,40.0,117.0,3.0,0.08659107209340955,0.07670185015887657,0.0729900986470138,,0.2691824586862829,0.5587548269439867,0.38012490692499595,,0.3216817043577368,0.13727281888262893,0.1920160908093712,,-0.07885597828768903,0.1296656135483656,,,0.03256980310053956,-0.054743271926742276
1137,NO3N,0.5785866716760775,0.3062306261007565,0.6193302828474784,0.768786378121058,1.0185510599054082,0.9669045762564212,0.7190901006866537,0.1304908306756063,59.0,59.0,152.0,6.0,0.4169492953355832,0.2927308950289239,0.3692370334944761,0.5156676404999878,0.2946583216525688,0.549502667750401,0.41664841517959894,0.17756389086752744,1.4150263701943147,0.5327196976628514,0.8862076994468205,2.904124470243247,-0.040743611171400906,0.5288186707474941,0.14945609527357961,2.0179167707964263,-0.31309965674672185,-0.3534880017839691
1137,PO4P,1.3204394252819516,0.3644992609736508,0.7131191009567882,,-5.875476819520372,-4.608126052086668,-5.259013709286222,,39.0,55.0,119.0,3.0,0.7641911258297294,0.43806561627562346,0.6683669027840546,,0.26228858621594453,0.550954715059965,0.41760597402477173,,2.913550821462601,0.7951027630790766,1.6004725611142914,,0.6073203243251634,1.3130782603483095,,,-0.3486198399831374,-0.8053697980352148
1139,DOC,0.10336511255136922,0.16923007962059547,0.17436735091612154,0.2139248640259717,1.262622329328765,1.252202477523228,1.190748003542264,1.0886053146272987,59.0,40.0,136.0,5.0,0.08121116926955892,0.11658203374492371,0.0950967496146631,0.09405050468120808,0.21899352853185358,0.5199184316553627,0.39796198691678886,0.24571445666179548,0.37083821523861327,0.22423139216999757,0.23895937989310317,0.38276341554726023,-0.07100223836475232,0.1318788353455101,0.039557513109850145,0.14380403565415706,-0.005137271295526075,-0.014727987723105601
1139,NO3N,1.1621233813082468,0.5715358960929523,0.9303625946921111,0.9806769153249169,-0.9596426540332901,-0.33272068940899246,-0.9500624724599831,-0.9201821633030407,60.0,65.0,170.0,5.0,0.4854275481044667,0.3478017331168443,0.4353056702002688,0.40497490698403354,0.21864905334498078,0.5093154541721734,0.3843256657068009,0.24571445666179548,2.2201218833477743,0.6828807770660547,1.1326479312790942,1.6481525445669898,0.23176078661613564,1.08747395206868,0.05031432063280572,0.5155046132878955,-0.35882669859915883,-0.4497671542130396
1139,PO4P,-0.05422391956401464,-0.010087621237402929,0.2559468861658933,,-4.8776064193801,-4.145786447637329,-5.022952203067288,,49.0,61.0,130.0,,0.2578918587975114,0.614554239121172,0.6212371413973462,,0.2263754608510928,0.49965862315344023,0.38948569729956306,,1.1392217947472218,1.2299482299386806,1.5950191385835084,,-0.3101708057299079,-0.45579734383628656,,,-0.2660345074032962,-0.36507090864482783
1141,DOC,-0.00246756047806705,0.23918492176645031,0.2824622911811567,,1.4022594440320637,0.9800120106261292,0.8329482830250735,,72.0,69.0,182.0,1.0,0.10973294708492061,0.12791748083178356,0.13537287020066122,,0.24526868869177246,0.406683818420668,0.3165216685298142,,0.44739892266811637,0.3145379162823428,0.42768910839325364,,-0.28492985165922374,0.019709814274862736,,,-0.04327736941470636,-0.11315119211091085
1141,NO3N,0.9560479222246828,0.8352548967269525,1.018913990368386,,-1.150410177045762,-1.4716612030143637,-1.713988973202135,,72.0,72.0,191.0,1.0,0.4951327036072456,0.4024768489565281,0.485423663468626,,0.24526868869177246,0.40606328332850483,0.3146869637764642,,2.018735886134555,0.9911677944812476,1.5425604468745755,,-0.0628660681437031,0.4761754392599795,,,-0.1836590936414334,-0.5513926523933279
1141,PO4P,0.24545377216996225,-0.15074335007248574,0.6480907186075334,,-6.19229134070123,-4.430501852092972,-6.4359448617531605,,62.0,68.0,146.0,,0.43252646111429244,0.49395901471169806,0.6103074184754143,,0.22967818248929162,0.39875575607562386,0.3195496553673949,,1.883184795466841,1.2387508071934112,1.9098985344663486,,-0.4026369464375712,-0.026713738999507575,,,-0.7988340686800192,-0.6711477272729374
1147,DOC,0.037503822989296644,0.07812834405282597,0.0042890510264491566,-0.078561041883877,1.5850398973634727,1.6096218623966294,1.6847564890965767,1.7321792652604624,61.0,57.0,137.0,7.0,0.13940155344913574,0.16952394048586183,0.18129444652715038,0.1877216169098812,0.40952918782061526,0.6345057990830552,0.47967098437501254,0.3710275445942314,0.34039467172287935,0.26717476929422296,0.3779558331287602,0.5059506218471733,0.033214771962847486,-0.03756116140588084,-0.08285009291032615,0.12799478871841313,0.07383929302637682,-0.11078106383453723
1147,NO3N,0.4631836189843241,0.1611370894896905,0.4153830743356511,0.6413366415248796,2.000247498734393,1.8398212593612024,1.82087346459382,1.5428147544583777,78.0,60.0,167.0,7.0,0.22954552130484104,0.1696986846936488,0.2138968130603326,0.2610002721344494,0.40954406976274,0.6342212513611771,0.4894017593008662,0.3710275445942314,0.5604904044583603,0.2675701647168688,0.43705771177834424,0.703452549378479,0.047800544648673005,0.12343269268001605,0.2259535671892285,0.26639483760013477,-0.2542459848459606,-0.16948754706147545
1147,PO4P,-1.1099651638464452,-0.31756827802125903,-1.0083825736170753,,-2.7958806441099746,-2.603545341497349,-2.307411433753583,,42.0,58.0,152.0,,0.48690680264043623,0.4732000929906671,0.4977797409371197,,0.355987237045065,0.6231265446650829,0.49851604309495456,,1.3677647734848368,0.7593964613479948,0.9985230121115789,,-0.10158259022936988,0.3692417613732579,,,0.6908142955958163,-0.23912655076358413
1154,DOC,0.008145824777232281,0.16383527256915711,0.08720969781038375,,1.6777172755907837,1.8947236731970727,1.8515812828451657,,47.0,55.0,147.0,3.0,0.11570022204772636,0.1362840480495319,0.0990648545611807,,0.5286966501477355,0.5656884855991618,0.4720206272360236,,0.21884046743136326,0.24091713287249172,0.20987399457787995,,-0.07906387303315146,0.008966472853483315,,,0.07662557475877337,0.031043138294611777
1154,NO3N,0.23739977914122293,-0.03909236579496583,0.1818756590893455,,2.462232344527664,2.1306007218457936,2.24712648389428,,69.0,61.0,179.0,3.0,0.2207672151358894,0.18318906442633887,0.18851282173246073,,0.5495003659479331,0.5563577320863902,0.48228540300158207,,0.40175990557358027,0.32926488455433855,0.39087399402764494,,0.05552412005187743,0.010885911545935323,,,-0.22096802488431133,-0.06160910947330639
1154,PO4P,-0.49143387853627196,-0.37279625946902345,-0.4259942374934609,,-4.144558012487246,-3.234191386757124,-3.7079091484126883,,62.0,58.0,156.0,,0.5171447516480464,0.6357905309281425,0.6020248017590267,,0.5548474028544969,0.5433477666087193,0.4815936246181406,,0.9320486119021493,1.1701355374963636,1.2500680469688048,,-0.06543964104281108,-0.31801943506665553,,,0.05319797802443743,-0.07993250947244124
1168,NO3N,0.27067831119009506,0.3947502363899569,0.4367613427452499,0.7274607868169626,1.3302222688240923,0.744066095897015,0.9764749969643277,0.6122080761195824,60.0,58.0,154.0,9.0,0.37032840779746323,0.3799627516281926,0.38395601658705764,0.45486096752676575,0.6458109292006967,0.5345551965346993,0.5346890668426498,0.43862436687631606,0.5734316207002087,0.710801717187176,0.7180921406422727,1.0370170968067265,-0.16608303155515486,-0.14466051994206397,0.29069944407171266,0.3189249561644538,-0.04201110635529304,-0.007290423455096673
1172,NO3N,0.6198604937034298,0.08386409486813387,0.5375963009456103,0.5184648134511414,2.615895462792941,1.7295201250698413,2.2479718483524835,2.2075710856631083,65.0,61.0,166.0,9.0,0.3292931662961334,0.23992102366234155,0.30020094109253814,0.3225717267599721,0.42705259372820537,0.7601683367706047,0.40192645243768665,0.541286537292126,0.7710834008087298,0.3156156499251064,0.7469051595679195,0.595935247851701,0.08226419275781949,0.02417824124081036,-0.019131487494468913,-0.15096991171621843,-0.45373220607747644,-0.4312895096428131
1172,PO4P,-1.391906016608273,-0.19816077352778202,-1.060021109989954,-0.721583596635245,-5.264371546794399,-3.1388291460393125,-4.1708834386257765,-3.667905056634173,53.0,50.0,132.0,6.0,0.7061592122967207,0.6181643861450173,0.5710621337731452,0.6158624540190264,0.413108371674572,0.7849002794460443,0.39077797241493295,0.605023842848786,1.7093800579112952,0.7875706027029274,1.4613467853474205,1.0179143537867967,-0.33188490661831915,0.24803327256387475,0.33843751335470895,-0.44343243156062373,0.8618603364621719,-0.673776182644493
1175,NO3N,0.34539704093694956,0.255076358645594,0.4451578057792124,0.45897815188907054,1.9858462032797384,1.7152872798257859,1.8635164036732932,1.754370701715244,71.0,64.0,155.0,21.0,0.19376945716031427,0.17954442968426643,0.18834188212870234,0.18400698915535024,0.3815319980921218,0.4568822661889966,0.3572156438194414,0.30086865340527597,0.5078721001889026,0.3929774538677214,0.5272498150274232,0.6115857769585894,-0.09976076484226282,-0.019377714838520577,0.013820346109858161,0.08433596193116621,-0.19008144713361835,-0.13427236115970176
1186,DOC,-0.008898482679079217,0.11803099362302695,0.06911148532233714,0.07178928248562522,1.754032513145609,1.7611593792378561,1.7493773391175313,1.794674881283949,57.0,66.0,171.0,6.0,0.10019834237563326,0.10326994350987599,0.08517439861773522,0.08760864123868235,0.40794765749036666,0.541440327220024,0.4315876049510164,0.3796242722532579,0.24561568263938213,0.1907319021471971,0.19735135495237915,0.2307772385540095,-0.07800996800141637,0.04826432768700298,0.002677797163288073,0.033425883601630346,0.04891950830068981,-0.006619452805182058
1186,NO3N,0.589905800298921,0.1004330182034358,0.3687126848211351,0.5024915613153288,1.6640454923298316,1.7055579237132779,1.6084829995551428,1.4647384178640952,83.0,72.0,185.0,8.0,0.2626297606056717,0.20670897078895842,0.20045332005172745,0.21069595633138005,0.39291602031904627,0.5296340555735947,0.43512381028195174,0.36346136840219173,0.6684119430722559,0.39028640362843026,0.46068111033004056,0.5796928494976455,0.22119311547778592,0.20773083274221538,0.13377887649419368,0.11901173916760499,-0.2682796666176993,-0.0703947067016103
1186,PO4P,-1.07020604368527,-0.7600900595894984,-0.9504755846639094,,-1.932698389002328,-1.7550963609399985,-1.8081324001233057,,60.0,65.0,161.0,2.0,0.47879285988957293,0.599586918708459,0.5406058549450783,,0.34836565456194685,0.5157459552087127,0.432786162854551,,1.3743974287351377,1.1625625226005263,1.249129249834087,,-0.1197304590213607,0.1252681789010508,,,0.19038552507441098,-0.08656672723356063
1196,NO3N,0.2460801649564745,0.13367636715043432,0.2918002949499125,0.3300001878857804,2.454204877330236,1.7747818279025236,2.2798313328149726,2.1970326949386507,72.0,66.0,163.0,23.0,0.5286715746669384,0.44179251026078453,0.4815913716544272,0.5095287659989343,0.550129197712025,0.7720476945826659,0.5513620962042052,0.7852478461100092,0.9609953023138412,0.5722347380359676,0.8734575245013989,0.648876362441562,-0.045720129993438,0.08753777781244232,0.038199892935867896,-0.22458116205983691,-0.15812392779947818,-0.3012227864654313
1218,NO3N,0.18906951122907573,0.059179187055796674,0.09721270141936263,0.10432601832881125,2.1262566546894046,1.852236922773362,1.9509207687125136,1.901871672833076,60.0,52.0,158.0,28.0,0.11420573168557996,0.0971191870195842,0.08261915932198154,0.09430299872221004,0.46020949223777663,0.5484497022255004,0.5095447590897684,0.5936555944408266,0.24816031310056777,0.17707947807336527,0.16214308527001495,0.15885136029255395,0.0918568098097131,0.08601722783055282,0.007113316909448622,-0.003291724977460997,-0.03803351436356595,0.014936392803350323
1226,DOC,-0.08615316232860418,0.03239367953274589,-0.01825492786557486,-0.01371382283169209,1.1843056668998122,1.495649931704718,1.3697080106695623,1.4421461493590624,69.0,55.0,162.0,17.0,0.12567263622240976,0.15351746543820036,0.11852156765121681,0.11901262420610126,0.7932973822867204,0.606514279579926,0.7263077924523943,0.6311401047756319,0.1584180649382101,0.2531143463671245,0.16318366522136038,0.1885676782469874,-0.06789823446302931,-0.00476560028315029,0.004541105033882768,0.02538401302562701,0.05064860739832075,0.08993068114576411
1226,NO3N,0.30833986515228784,0.11850800712843072,0.18504708993030944,0.2119765483232254,2.319160829785576,2.1048551134764844,2.1921686643776126,2.099571840366282,69.0,55.0,162.0,17.0,0.27527180308706917,0.1647097051515605,0.20059050464715017,0.21591537059340019,0.7932973822867204,0.606514279579926,0.7263077924523943,0.6311401047756319,0.3469969890655432,0.2715677284063931,0.276178373317257,0.3421037087639318,0.1232927752219784,0.07081861574828624,0.026929458392915967,0.06592533544667484,-0.06653908280187872,-0.004610644910863881
1226,PO4P,-0.5710759810334926,-0.5129843031117024,-0.5462988086119585,,-2.7655053291647884,-2.3371224367189254,-2.599456174772259,,42.0,58.0,143.0,,0.36033328596089065,0.4172133762145868,0.44884044469240114,,0.6935468427202711,0.6203891193742183,0.7480094892181848,,0.5195514762169052,0.6725027296343088,0.6000464581826718,,-0.0247771724215341,-0.08049498196576654,,,0.03331450550025605,0.07245627145163702
1235,DOC,-0.17469657893026155,-0.033096082490723454,-0.09474625846734855,-0.06637036468702494,1.28968167138329,1.34654614504554,1.3249717443847762,1.2825191548336687,55.0,52.0,130.0,15.0,0.13171651577335802,0.16707726430590933,0.1315427373072701,0.09403041569063307,0.37260685275391964,0.5225191617087313,0.498813026630092,0.6372028283409782,0.35349998208526623,0.3197533727940938,0.26371151169798757,0.14756748009962659,-0.079950320462913,0.08978847038727866,0.02837589378032361,-0.11614403159836098,0.061650175976625095,0.05604186109610626
1235,NO3N,0.18234504097445806,0.013035537712661525,0.11252686889540134,0.13438561637613602,1.073821332906951,1.2429140868268767,1.1075589181496783,0.9546047151461186,65.0,55.0,139.0,17.0,0.20034225887866722,0.1826835671759429,0.20008058213329732,0.2101173386664192,0.3881711482520826,0.5209180935686382,0.49212078424783195,0.5835955668880124,0.5161183662948663,0.3506953769342854,0.4065680388588034,0.36003929876790713,0.06981817207905672,0.10955032743606291,0.021858747480734686,-0.04652874009089625,-0.09949133118273981,-0.05587266192451801
1235,PO4P,-0.8343358003469475,-0.6666377722078577,-0.7533676168663692,,-1.3582712855327674,-1.5087045779713113,-1.4333171176957853,,59.0,58.0,145.0,2.0,0.3020237950952788,0.3853597465093785,0.3511542031581275,,0.3647020234294754,0.5104201916808776,0.49290131342842397,,0.8281385232119036,0.7549853097314598,0.7124229406402666,,-0.08096818348057833,0.11571558257163705,,,0.08672984465851152,0.042562369091193264
1237,DOC,-0.0737401147880441,-0.08857959152523533,-0.1282488120482874,-0.02948257323608536,1.4707377754659803,1.7756213739497302,1.7451040102797624,1.5458025506176718,64.0,59.0,168.0,9.0,0.17917687289517825,0.18638307103814955,0.18774025045315212,0.19456682740033238,0.5089523677432154,0.5136071451569604,0.5691400203150653,0.674810364666933,0.35205037691381635,0.36289033903761236,0.3298665420667881,0.28832815497190084,0.054508697260243294,0.02218383484702824,0.09876623881220203,-0.041538387094887275,0.039669220523052065,0.03302379697082425
1237,NO3N,0.4480421485696615,0.11159687623239144,0.2405850407459196,0.1463108738850454,0.32224153111296927,0.9952894770565978,0.7113682611628277,0.9728955958186235,75.0,61.0,177.0,11.0,0.3377069029966063,0.1915947513741927,0.2501546437738055,0.2448539051472608,0.5310352386679332,0.5057759648653379,0.5676255424330423,0.6111736045960436,0.6359406653383713,0.37881347609154287,0.44070364187903677,0.4006290574493927,0.2074571078237419,0.19523702345933458,-0.0942741668608742,-0.04007458442964407,-0.12898816451352818,-0.0618901657874939
1237,PO4P,-0.32502090622380064,-0.5143453508215315,-0.5082631524738572,,-1.7196748965803583,-1.1805950880245992,-1.2573638103026963,,49.0,61.0,152.0,2.0,0.17578643915612496,0.26862578686203825,0.26051873630310224,,0.4644079319728813,0.5131704480809683,0.5751029116908393,,0.37851730570008835,0.5234630869072459,0.45299498751825223,,0.18324224625005658,-0.07447768181816389,,,-0.006082198347674317,0.07046809938899362
1238,DOC,-0.2366852672733598,-0.1240593001566257,-0.1591569440921885,-0.16885261474085772,1.9534777636922387,1.9325229316884691,1.8899484030818274,1.9953042051306964,60.0,49.0,131.0,12.0,0.15708540463899592,0.11740276077740783,0.1320091901664092,0.14202941117284407,0.5428036550782844,0.5165197744294767,0.5704850790974956,0.6228932434498141,0.2893963649090401,0.2272957717970921,0.23139814695109476,0.22801565543757135,-0.07752832318117131,0.057998217957945325,-0.009695670648669219,-0.0033824915135234057,0.035097643935562806,-0.004102375154002663
1238,NO3N,0.6694996648880693,0.22170148538743686,0.34647122780739015,0.30885450956301136,-0.3565312549797035,0.560871479243376,0.2877142955640307,0.33893061518665846,66.0,58.0,149.0,15.0,0.4360549844812843,0.20200267236845493,0.2818314856958117,0.27401841102338903,0.5270575527545988,0.5217576005929317,0.5728005863711898,0.5896894986543013,0.8273384608612453,0.3871580828700849,0.49202373810626215,0.4646825348742206,0.3230284370806792,0.33531472275498314,-0.03761671824437879,-0.027341203232041533,-0.12476974241995328,-0.10486565523617725
1238,PO4P,-0.16428221963990983,-0.20472304055062557,-0.24837372972816293,,-2.6080017905716817,-2.45400892411946,-2.3778525761793663,,43.0,59.0,123.0,3.0,0.28457597333173473,0.2484939724524293,0.25577044297290885,,0.47808222938645784,0.5369749926018849,0.5742513718653179,,0.595244825763431,0.46276637809214255,0.44539805302005614,,0.08409151008825311,0.14984677274337482,,,0.043650689177537366,0.01736832507208641
1241,DOC,-0.2430348497742352,-0.13252657080843858,-0.21512833670818507,-0.135823683881353,0.986675577416588,1.2968303297513146,1.1374356437873712,1.186438834098548,52.0,52.0,127.0,11.0,0.17929755510714007,0.18266676661057854,0.2142450866794003,0.17584863101962198,0.5401555808781181,0.5224953785981218,0.5616777535764181,0.7394225107957991,0.33193687421624024,0.3496045593755902,0.3814377288671653,0.23781887682911618,-0.02790651306605013,-0.049500854650925075,0.07930465282683208,-0.14361885203804914,0.0826017658997465,-0.03183316949157511
1241,NO3N,0.3323074090520488,0.16403045619070764,0.2430421029058754,0.20811747600671568,1.5029100924390035,1.1784577435238246,1.324020611903411,1.13907305923139,60.0,58.0,136.0,12.0,0.2473192269681762,0.18387348597324776,0.2067015411004749,0.21079740274952324,0.5427186649644106,0.5276231653612162,0.5489337739506103,0.6912893553818477,0.4557042956766458,0.3484939594101523,0.37655096281081196,0.30493367373360614,0.0892653061461734,0.07915333286583381,-0.03492462689915973,-0.07161728907720583,-0.07901164671516778,-0.02805700340065964
1244,DOC,-0.08480065658561145,-0.14218213373593933,-0.10775558511310404,-0.10859750946484596,0.7217178734834946,1.1772866596919127,0.9210112924911998,0.9525448353909837,57.0,55.0,134.0,16.0,0.18662911832528944,0.1780240167277686,0.20735175736224037,0.14246515839273832,0.519403161537313,0.521312287318035,0.5662613459984056,0.4991724794158563,0.35931455975914833,0.34149207885284727,0.3661767818473419,0.2854026699537893,0.02295492852749259,-0.0068622220881935925,-0.0008419243517419212,-0.0807741118935526,-0.034426548622835285,-0.024684702994494656
1244,NO3N,0.06963633131895448,-0.024131329641006012,0.034048965935256706,0.08956870014769298,1.1360547528490499,1.051612264134998,1.0804634589237379,0.9747846045980227,65.0,61.0,148.0,13.0,0.23707852994548095,0.19657213968883178,0.2253169950873639,0.21857006774083407,0.512173441894469,0.5168518111665843,0.5535166348433017,0.4968244863786378,0.46288719904834486,0.38032591826494627,0.40706454134147246,0.43993416937638286,0.03558736538369778,0.05582265770687239,0.05551973421243628,0.03286962803491039,-0.05818029557626272,-0.02673862307652619
1245,DOC,-0.1578813779571744,0.005533367921041378,-0.11253168508950125,-0.0822727517543517,0.8182280316003688,1.3456712080845972,1.066275790278175,1.1688677083627392,59.0,52.0,140.0,12.0,0.11359253411912566,0.1381090771673498,0.12947714547913083,0.11207736573670611,0.24348290770463835,0.831711736312945,0.34624922642383754,0.7862483324952376,0.46653186127102314,0.16605401984538548,0.3739420498246548,0.1425470313953066,-0.045349692867673166,0.09258981144636835,0.03025893333514955,-0.23139501842934818,0.11806505301054263,-0.2078880299792693
1245,NO3N,-0.01267726778670874,-0.142473688541928,0.5672297265851041,0.5797624129498348,-0.22582058466294103,-0.10134516795103643,0.5601071906685628,0.2189885269331621,65.0,58.0,151.0,12.0,0.4733387668706927,0.4561025191646344,0.5686247954665924,0.5880064703704421,0.24168761307791117,0.8028672766008658,0.33878837361260694,0.7862483324952376,1.9584734229557133,0.5680920526436892,1.6784070521758685,0.7478635515885227,-0.5799069943718128,0.28006637077984475,0.012532686364730705,-0.9305435005873458,-0.7097034151270321,-1.1103149995321793
1245,PO4P,-0.1874526220283663,-0.19787437841190306,-0.06499905089462774,,-4.881024936693094,-4.805342468809228,-4.64506872354017,,56.0,58.0,124.0,,0.17448432488666282,0.28308765100285466,0.28348690613840555,,0.23445604967776826,0.8181096401999363,0.37027192809380965,,0.7442090964446028,0.34602654350054035,0.7656181433948274,,-0.12245357113373856,-0.02140904695022461,,,-0.13287532751727532,-0.419591599894287
1247,NO3N,0.34378625943644237,0.07827803780364125,0.1946933361324735,0.24692239728444584,0.9500694553662561,0.8964453846006017,0.8938659718949115,0.7727781505178783,74.0,60.0,171.0,19.0,0.25418993010717184,0.2111282048479952,0.2199689237675649,0.252278164723175,0.48211934179158517,0.5662720081987059,0.5320179464762833,0.671318632885981,0.5272344585110118,0.37283885092534874,0.4134614729155022,0.3757949688341553,0.14909292330396887,0.11377298559550958,0.052229061151972345,-0.03766650408134692,-0.11641529832883225,-0.040622621990153485
